SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
500240,KINETIC ENGINEERING LTD.,Active,X,10.00,INE266B01017,Auto Components & Equipments,KINETICENG,Equity,https://www.bseindia.com/stock-share-price/kinetic-engineering-ltd/kineticeng/500240/,"Kinetic Engineering Ltd.,",184.12
500241,KIRLOSKAR BROTHERS LTD.-$,Active,B,2.00,INE732A01036,Compressors- Pumps & Diesel Engines,KIRLOSBROS,Equity,https://www.bseindia.com/stock-share-price/kirloskar-brothers-ltd/kirlosbros/500241/,"Kirloskar Brothers Ltd.,",3476.92
500243,Kirloskar Industries Ltd,Active,B,10.00,INE250A01039,Castings & Forgings,KIRLOSIND,Equity,https://www.bseindia.com/stock-share-price/kirloskar-industries-ltd/kirlosind/500243/,Kirloskar Industries Ltd,2532.95
500245,KIRLOSKAR FERROUS INDUSTRIES LTD.,Active,A,5.00,INE884B01025,Pig Iron,KIRLFER,Equity,https://www.bseindia.com/stock-share-price/kirloskar-ferrous-industries-ltd/kirlfer/500245/,Kirloskar Ferrous Industries Ltd.,6110.69
500246,ENVAIR ELECTRODYNE LTD.,Active,X,10.00,INE601C01013,Industrial Products,ENVAIREL,Equity,https://www.bseindia.com/stock-share-price/envair-electrodyne-ltd/envairel/500246/,Envair Electrodyne Ltd.,34.80
500247,KOTAK MAHINDRA BANK LTD.,Active,A,5.00,INE237A01028,Private Sector Bank,KOTAKBANK,Equity,https://www.bseindia.com/stock-share-price/kotak-mahindra-bank-ltd/kotakbank/500247/,Kotak Mahindra Bank Ltd.,383077.64
500248,Krishna Filament Industries Ltd,Active,X,10.00,INE073A01019,Plastic Products - Industrial,KRIFILIND,Equity,https://www.bseindia.com/stock-share-price/krishna-filament-industries-ltd/krifilind/500248/,KRISHNA FILAMENT INDUSTRIES LIMITED,2.20
500249,KSB Ltd,Active,A,10.00,INE999A01015,Compressors- Pumps & Diesel Engines,KSB,Equity,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/,KSB LIMITED,7692.36
500250,L.G.BALAKRISHNAN & BROS.LTD.,Active,A,10.00,INE337A01034,Auto Components & Equipments,LGBBROSLTD,Equity,https://www.bseindia.com/stock-share-price/lgbalakrishnan--brosltd/lgbbrosltd/500250/,L.g.Balkrishnan & Bros. Ltd.,2502.45
500251,TRENT LTD.,Active,A,1.00,INE849A01020,Speciality Retail,TRENT,Equity,https://www.bseindia.com/stock-share-price/trent-ltd/trent/500251/,Trent Ltd [Lakme Ltd],50369.02
500252,LAKSHMI MACHINE WORKS LTD.,Active,A,10.00,INE269B01029,Industrial Products,LAXMIMACH,Equity,https://www.bseindia.com/stock-share-price/lakshmi-machine-works-ltd/laxmimach/500252/,"Lakshmi Machine Works Ltd.,",11670.80
500253,LIC HOUSING FINANCE LTD.,Active,A,2.00,INE115A01026,Housing Finance Company,LICHSGFIN,Equity,https://www.bseindia.com/stock-share-price/lic-housing-finance-ltd/lichsgfin/500253/,Lic Housing Finance Ltd.,20069.05
500257,LUPIN LTD.,Active,A,2.00,INE326A01037,Pharmaceuticals,LUPIN,Equity,https://www.bseindia.com/stock-share-price/lupin-ltd/lupin/500257/,Lupin Ltd,32063.40
500259,LYKA LABS LTD.,Active,B,10.00,INE933A01014,Pharmaceuticals,LYKALABS,Equity,https://www.bseindia.com/stock-share-price/lyka-labs-ltd/lykalabs/500259/,"Lyka Labs Ltd.,",291.49
500260,The Ramco Cements Limited,Active,A,1.00,INE331A01037,Cement & Cement Products,RAMCOCEM,Equity,https://www.bseindia.com/stock-share-price/the-ramco-cements-limited/ramcocem/500260/,The Ramco Cements Limited,17957.04
500262,Hybrid Financial Services Ltd,Active,T,5.00,INE965B01022,Non Banking Financial Company (NBFC),HYBRIDFIN,Equity,https://www.bseindia.com/stock-share-price/hybrid-financial-services-ltd/hybridfin/500262/,HYBRID FINANCIAL SERVICES LIMITED,32.38
500264,MAFATLAL INDUSTRIES LTD.-$,Active,X,2.00,INE270B01035,Other Textile Products,MAFATIND,Equity,https://www.bseindia.com/stock-share-price/mafatlal-industries-ltd/mafatind/500264/,"Mafatlal Industries Ltd.,",397.60
500265,MAHARASHTRA SEAMLESS LTD.,Active,A,5.00,INE271B01025,Iron & Steel Products,MAHSEAMLES,Equity,https://www.bseindia.com/stock-share-price/maharashtra-seamless-ltd/mahseamles/500265/,Maharashtra Seamless Ltd.,5586.78
500266,MAHARASHTRA SCOOTERS LTD.,Active,A,10.00,INE288A01013,Investment Company,MAHSCOOTER,Equity,https://www.bseindia.com/stock-share-price/maharashtra-scooters-ltd/mahscooter/500266/,"Maharashtra Scooters Ltd.,",5639.83
500267,MAJESTIC AUTO LTD.-$,Active,X,10.00,INE201B01022,Diversified Commercial Services,MAJESAUT,Equity,https://www.bseindia.com/stock-share-price/majestic-auto-ltd/majesaut/500267/,"Majestic Auto Ltd.,",149.72
500268,MANALI PETROCHEMICAL LTD.,Active,A,5.00,INE201A01024,Petrochemicals,MANALIPETC,Equity,https://www.bseindia.com/stock-share-price/manali-petrochemical-ltd/manalipetc/500268/,"Manali Petrochemicals Ltd.,",1271.42
500270,BARODA RAYON CORPORATION LTD.,Active,XT,10.00,INE461A01024,Other Textile Products,BARODARY,Equity,https://www.bseindia.com/stock-share-price/baroda-rayon-corporation-ltd/barodary/500270/,"Baroda Rayon Corpn. Ltd.,",465.22
500271,Max Financial Services Ltd,Active,A,2.00,INE180A01020,Life Insurance,MFSL,Equity,https://www.bseindia.com/stock-share-price/max-financial-services-ltd/mfsl/500271/,Max Financial Services Limited,21930.32
500277,MID INDIA INDUSTRIES LTD.,Active,XT,10.00,INE401C01018,Other Textile Products,MIDINDIA,Equity,https://www.bseindia.com/stock-share-price/mid-india-industries-ltd/midindia/500277/,Mid India Industries Limited,17.47
500279,MIRC ELECTRONICS LTD.,Active,B,1.00,INE831A01028,Consumer Electronics,MIRCELECTR,Equity,https://www.bseindia.com/stock-share-price/mirc-electronics-ltd/mircelectr/500279/,Mirc Electronics Ltd,321.26
500280,CENTURY ENKA LTD.,Active,B,10.00,INE485A01015,Other Textile Products,CENTENKA,Equity,https://www.bseindia.com/stock-share-price/century-enka-ltd/centenka/500280/,"Century Enka Ltd.,",867.14
500284,LORDS CHLORO ALKALI LTD.,Active,X,10.00,INE846D01012,Commodity Chemicals,LORDSCHLO,Equity,https://www.bseindia.com/stock-share-price/lords-chloro-alkali-ltd/lordschlo/500284/,Lords Chloro Alkali Ltd,502.07
500285,SPICEJET LTD.,Active,A,10.00,INE285B01017,Airline,SPICEJET,Equity,https://www.bseindia.com/stock-share-price/spicejet-ltd/spicejet/500285/,SpiceJet Limited,1921.69
500288,MOREPEN LABORATORIES LTD.,Active,A,2.00,INE083A01026,Pharmaceuticals,MOREPENLAB,Equity,https://www.bseindia.com/stock-share-price/morepen-laboratories-ltd/morepenlab/500288/,Morepen Laboratories Ltd.,1383.22
500290,MRF LTD.,Active,A,10.00,INE883A01011,Tyres & Rubber Products,MRF,Equity,https://www.bseindia.com/stock-share-price/mrf-ltd/mrf/500290/,"M.R.F. Ltd.,",41812.56
500292,HEIDELBERGCEMENT INDIA LTD.,Active,A,10.00,INE578A01017,Cement & Cement Products,HEIDELBERG,Equity,https://www.bseindia.com/stock-share-price/heidelbergcement-india-ltd/heidelberg/500292/,HeidelbergCement  India Limited,3872.82
500294,NCC Limited,Active,A,2.00,INE868B01028,Civil Construction,NCC,Equity,https://www.bseindia.com/stock-share-price/ncc-limited/ncc/500294/,NCC Limited,7822.97
500295,Vedanta Limited,Active,A,1.00,INE205A01025,Diversified Metals,VEDL,Equity,https://www.bseindia.com/stock-share-price/vedanta-limited/vedl/500295/,Vedanta Limited,102148.56
500296,NAHAR SPINNING MILLS LTD.,Active,B,5.00,INE290A01027,Other Textile Products,NAHARSPING,Equity,https://www.bseindia.com/stock-share-price/nahar-spinning-mills-ltd/naharsping/500296/,"Nahar Spinning Mills Ltd.,",1022.09
500298,NATIONAL PEROXIDE LTD.,Active,X,10.00,INE585A01020,Commodity Chemicals,NATPEROX,Equity,https://www.bseindia.com/stock-share-price/national-peroxide-ltd/natperox/500298/,National Peroxide Ltd.,795.50
500300,GRASIM INDUSTRIES LTD.,Active,A,2.00,INE047A01021,Cement & Cement Products,GRASIM,Equity,https://www.bseindia.com/stock-share-price/grasim-industries-ltd/grasim/500300/,"Grasim Industries Ltd.,",115311.22
500302,PIRAMAL ENTERPRISES LTD.,Active,A,2.00,INE140A01024,Non Banking Financial Company (NBFC),PEL,Equity,https://www.bseindia.com/stock-share-price/piramal-enterprises-ltd/pel/500302/,Piramal Enterprises Limited,17554.91
500304,NIIT LTD.,Active,A,2.00,INE161A01038,Education,NIITLTD,Equity,https://www.bseindia.com/stock-share-price/niit-ltd/niitltd/500304/,"NIIT Ltd.,",4882.46
500306,JAYKAY ENTERPRISES LTD.,Active,X,1.00,INE903A01025,Depositories- Clearing Houses and Other Intermediaries,JAYKAY,Equity,https://www.bseindia.com/stock-share-price/jaykay-enterprises-ltd/jaykay/500306/,Jaykay Enterprises Limited,264.07
500307,NIRLON LTD.,Active,B,10.00,INE910A01012,Diversified Commercial Services,NIRLON,Equity,https://www.bseindia.com/stock-share-price/nirlon-ltd/nirlon/500307/,"Nirlon Limited,",3773.69
500312,Oil and Natural Gas Corporation Ltd,Active,A,5.00,INE213A01029,Oil Exploration & Production,ONGC,Equity,https://www.bseindia.com/stock-share-price/oil-and-natural-gas-corporation-ltd/ongc/500312/,Oil And Natural Gas Corporation Ltd,201661.88
500313,OIL COUNTRY TUBULAR LTD.,Active,B,10.00,INE591A01010,Oil Equipment & Services,OILCOUNTUB,Equity,https://www.bseindia.com/stock-share-price/oil-country-tubular-ltd/oilcountub/500313/,Oil Country Tubular Ltd.,71.31
500314,ORIENTAL HOTELS LTD.,Active,B,1.00,INE750A01020,Hotels & Resorts,ORIENTHOT,Equity,https://www.bseindia.com/stock-share-price/oriental-hotels-ltd/orienthot/500314/,"Oriental Hotels Ltd.,",1683.65
500317,OSWAL AGRO MILLS LTD.,Active,B,10.00,INE142A01012,Trading & Distributors,OSWALAGRO,Equity,https://www.bseindia.com/stock-share-price/oswal-agro-mills-ltd/oswalagro/500317/,"Oswal Agro Mills Ltd.,",426.46
500319,INDIAN SUCROSE LTD.,Active,X,10.00,INE557C01017,Sugar,INDSUCR,Equity,https://www.bseindia.com/stock-share-price/indian-sucrose-ltd/indsucr/500319/,Indian Sucrose Ltd.,108.03
500325,RELIANCE INDUSTRIES LTD.,Active,A,10.00,INE002A01018,Refineries & Marketing,RELIANCE,Equity,https://www.bseindia.com/stock-share-price/reliance-industries-ltd/reliance/500325/,Reliance Industries Ltd,1651687.33
500327,Pil Italica Lifestyle Ltd,Active,B,1.00,INE600A01035,Plastic Products - Consumer,PILITA,Equity,https://www.bseindia.com/stock-share-price/pil-italica-lifestyle-ltd/pilita/500327/,Pil Italica Lifestyle Limited,193.64
500330,RAYMOND LTD.,Active,A,10.00,INE301A01014,Garments & Apparels,RAYMOND,Equity,https://www.bseindia.com/stock-share-price/raymond-ltd/raymond/500330/,Raymond Limited,10640.81
500331,PIDILITE INDUSTRIES LTD.,Active,A,1.00,INE318A01026,Specialty Chemicals,PIDILITIND,Equity,https://www.bseindia.com/stock-share-price/pidilite-industries-ltd/pidilitind/500331/,Pidilite Industries Ltd.,125695.95
500333,PIX TRANSMISSIONS LTD.,Active,B,10.00,INE751B01018,Rubber,PIXTRANS,Equity,https://www.bseindia.com/stock-share-price/pix-transmissions-ltd/pixtrans/500333/,"Pix Transmissions Ltd.,",1100.85
500335,BIRLA CORPORATION LTD.,Active,A,10.00,INE340A01012,Cement & Cement Products,BIRLACORPN,Equity,https://www.bseindia.com/stock-share-price/birla-corporation-ltd/birlacorpn/500335/,Birla Corporation Ltd.,7541.13
500336,SURYA ROSHNI LTD.,Active,A,10.00,INE335A01012,Iron & Steel Products,SURYAROSNI,Equity,https://www.bseindia.com/stock-share-price/surya-roshni-ltd/suryarosni/500336/,"Surya Roshni Ltd.,",4620.41
500337,PRIME SECURITIES LTD.,Active,B,5.00,INE032B01021,Other Financial Services,PRIMESECU,Equity,https://www.bseindia.com/stock-share-price/prime-securities-ltd/primesecu/500337/,Prime Securities Ltd.,373.53
500338,Prism Johnson Ltd,Active,A,10.00,INE010A01011,Cement & Cement Products,PRSMJOHNSN,Equity,https://www.bseindia.com/stock-share-price/prism-johnson-ltd/prsmjohnsn/500338/,PRISM JOHNSON LIMITED.,6168.63
500339,Rain Industries Ltd,Active,A,2.00,INE855B01025,Petrochemicals,RAIN,Equity,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/,Rain Industries Limited,5289.04
500343,AMJ Land Holdings Ltd,Active,B,2.00,INE606A01024,Residential- Commercial Projects,AMJLAND,Equity,https://www.bseindia.com/stock-share-price/amj-land-holdings-ltd/amjland/500343/,AMJ LAND HOLDINGS LIMITED,97.17
500346,PUNJAB COMMUNICATIONS LTD.-$,Active,B,10.00,INE609A01010,Telecom -  Equipment & Accessories,PUNJCOMMU,Equity,https://www.bseindia.com/stock-share-price/punjab-communications-ltd/punjcommu/500346/,Punjab Communications Limited,36.07
500350,RSWM LTD.,Active,B,10.00,INE611A01016,Other Textile Products,RSWM,Equity,https://www.bseindia.com/stock-share-price/rswm-ltd/rswm/500350/,RSWM Limited,832.29
500354,RAJSHREE SUGARS & CHEMICALS LTD.,Active,B,10.00,INE562B01019,Sugar,RAJSREESUG,Equity,https://www.bseindia.com/stock-share-price/rajshree-sugars--chemicals-ltd/rajsreesug/500354/,"Rajshree Sugars & Chemicals Ltd.,",133.07
500355,RALLIS INDIA LTD.,Active,A,1.00,INE613A01020,Pesticides & Agrochemicals,RALLIS,Equity,https://www.bseindia.com/stock-share-price/rallis-india-ltd/rallis/500355/,Rallis India Ltd,3681.30
500356,SHREE RAMA NEWSPRINT LTD.,Active,B,10.00,INE278B01020,Paper & Paper Products,RAMANEWS,Equity,https://www.bseindia.com/stock-share-price/shree-rama-newsprint-ltd/ramanews/500356/,Shree Rama Newsprint Limited,191.04
500357,RAMA PAPER MILLS LTD.,Active,XT,10.00,INE425E01013,Paper & Paper Products,RAMAPPR-B,Equity,https://www.bseindia.com/stock-share-price/rama-paper-mills-ltd/ramappr-b/500357/,"Rama Paper Mills Limited,",14.50
500358,RAMA PETROCHEMICALS LTD.,Active,X,10.00,INE783A01013,Non Banking Financial Company (NBFC),RAMAPETRO,Equity,https://www.bseindia.com/stock-share-price/rama-petrochemicals-ltd/ramapetro/500358/,Rama Petrochemicals Ltd,4.29
500360,RAPICUT CARBIDES LTD.,Active,X,10.00,INE350D01015,Industrial Products,RAPICUT,Equity,https://www.bseindia.com/stock-share-price/rapicut-carbides-ltd/rapicut/500360/,"Rapicut Carbides Ltd.,",29.11
500365,Welspun Specialty Solutions Ltd,Active,X,6.00,INE731F01037,Iron & Steel Products,WELSPLSOL,Equity,https://www.bseindia.com/stock-share-price/welspun-specialty-solutions-ltd/welsplsol/500365/,WELSPUN SPECIALTY SOLUTIONS LIMITED,1053.29
500367,RUBFILA INTERNATIONAL LTD.,Active,X,5.00,INE642C01025,Tyres & Rubber Products,RUBFILA,Equity,https://www.bseindia.com/stock-share-price/rubfila-international-ltd/rubfila/500367/,Rubfila International Ltd.,404.02
500368,Patanjali Foods Ltd,Active,T,2.00,INE619A01035,Edible Oil,PATANJALI,Equity,https://www.bseindia.com/stock-share-price/patanjali-foods-ltd/patanjali/500368/,Patanjali Foods Limited,33585.88
500370,SALORA INTERNATIONAL LTD.,Active,X,10.00,INE924A01013,Trading & Distributors,SALORAINTL,Equity,https://www.bseindia.com/stock-share-price/salora-international-ltd/saloraintl/500370/,Salora International Limited,29.08
500378,JINDAL SAW LTD.,Active,A,2.00,INE324A01024,Iron & Steel Products,JINDALSAW,Equity,https://www.bseindia.com/stock-share-price/jindal-saw-ltd/jindalsaw/500378/,Jindal Saw Ltd.,4978.57
500380,JK LAKSHMI CEMENT LTD.,Active,A,5.00,INE786A01032,Cement & Cement Products,JKLAKSHMI,Equity,https://www.bseindia.com/stock-share-price/jk-lakshmi-cement-ltd/jklakshmi/500380/,JK Lakshmi Cement Limited,9054.12
500387,SHREE CEMENT LTD.,Active,A,10.00,INE070A01015,Cement & Cement Products,SHREECEM,Equity,https://www.bseindia.com/stock-share-price/shree-cement-ltd/shreecem/500387/,"Shree Cements Ltd.,",88340.83
500388,SHREE KRISHNA PAPER MILLS & INDUSTRIES LTD.,Active,XT,10.00,INE970C01012,Paper & Paper Products,SKPMIL,Equity,https://www.bseindia.com/stock-share-price/shree-krishna-paper-mills--industries-ltd/skpmil/500388/,Shree Krishna Paper Mills & Industr,24.21
500390,RELIANCE INFRASTRUCTURE LTD.,Active,A,10.00,INE036A01016,Integrated Power Utilities,RELINFRA,Equity,https://www.bseindia.com/stock-share-price/reliance-infrastructure-ltd/relinfra/500390/,Reliance Infrastructure Ltd,5392.94
500400,TATA POWER CO.LTD.,Active,A,1.00,INE245A01021,Integrated Power Utilities,TATAPOWER,Equity,https://www.bseindia.com/stock-share-price/tata-power-coltd/tatapower/500400/,Tata Power Co. Ltd,63938.74
500402,SPML Infra Limited,Active,T,2.00,INE937A01023,Civil Construction,SPMLINFRA,Equity,https://www.bseindia.com/stock-share-price/spml-infra-limited/spmlinfra/500402/,SPML Infra Limited,156.26
500403,SUNDRAM FASTENERS LTD.,Active,A,1.00,INE387A01021,Auto Components & Equipments,SUNDRMFAST,Equity,https://www.bseindia.com/stock-share-price/sundram-fasteners-ltd/sundrmfast/500403/,"Sundram Fasteners Ltd.,",22407.04
500404,SUNFLAG IRON & STEEL CO.LTD.,Active,B,10.00,INE947A01014,Iron & Steel,SUNFLAG,Equity,https://www.bseindia.com/stock-share-price/sunflag-iron--steel-coltd/sunflag/500404/,"Sunflag Iron & Steel Co. Ltd.,",2739.34
500405,SUPREME PETROCHEM LTD.,Active,A,2.00,INE663A01033,Petrochemicals,SPLPETRO,Equity,https://www.bseindia.com/stock-share-price/supreme-petrochem-ltd/splpetro/500405/,Supreme Petrochem Ltd.,7111.72
500407,SWARAJ ENGINES LTD.,Active,B,10.00,INE277A01016,Compressors- Pumps & Diesel Engines,SWARAJENG,Equity,https://www.bseindia.com/stock-share-price/swaraj-engines-ltd/swarajeng/500407/,Swaraj Engines Ltd.,2109.08
500408,TATA ELXSI LTD.,Active,A,10.00,INE670A01012,Computers - Software & Consulting,TATAELXSI,Equity,https://www.bseindia.com/stock-share-price/tata-elxsi-ltd/tataelxsi/500408/,Tata Elxsi Ltd,41483.89
500410,ACC LTD.,Active,A,10.00,INE012A01025,Cement & Cement Products,ACC,Equity,https://www.bseindia.com/stock-share-price/acc-ltd/acc/500410/,ACC Ltd,33138.82
500411,THERMAX LTD.,Active,A,2.00,INE152A01029,Heavy Electrical Equipment,THERMAX,Equity,https://www.bseindia.com/stock-share-price/thermax-ltd/thermax/500411/,Thermax Ltd.,27905.81
500412,THIRUMALAI CHEMICALS LTD.,Active,A,1.00,INE338A01024,Commodity Chemicals,TIRUMALCHM,Equity,https://www.bseindia.com/stock-share-price/thirumalai-chemicals-ltd/tirumalchm/500412/,"Thirumalai Chemicals Ltd.,",2091.28
500413,THOMAS COOK (INDIA) LTD.,Active,A,1.00,INE332A01027,Tour- Travel Related Services,THOMASCOOK,Equity,https://www.bseindia.com/stock-share-price/thomas-cook-(india)-ltd/thomascook/500413/,"Thomas Cook (India) Ltd.,",3127.09
500414,TIMEX GROUP INDIA LTD.-$,Active,B,1.00,INE064A01026,Gems- Jewellery And Watches,TIMEX,Equity,https://www.bseindia.com/stock-share-price/timex-group-india-ltd/timex/500414/,Timex Group India Ltd,1425.41
500418,TOKYO PLAST INTERNATIONAL LTD.,Active,B,10.00,INE932C01012,Plastic Products - Consumer,TOKYOPLAST,Equity,https://www.bseindia.com/stock-share-price/tokyo-plast-international-ltd/tokyoplast/500418/,Tokyo Plast International Ltd.,89.22
500420,TORRENT PHARMACEUTICALS LTD.,Active,A,5.00,INE685A01028,Pharmaceuticals,TORNTPHARM,Equity,https://www.bseindia.com/stock-share-price/torrent-pharmaceuticals-ltd/torntpharm/500420/,Torrent Pharmaceuticals Ltd.,55781.76
500422,TRANSCHEM LTD.-$,Active,X,10.00,INE019B01010,Pharmaceuticals,TRANSCHEM,Equity,https://www.bseindia.com/stock-share-price/transchem-ltd/transchem/500422/,Transchem Limited.,26.19
500425,AMBUJA CEMENTS LTD.,Active,A,2.00,INE079A01024,Cement & Cement Products,AMBUJACEM,Equity,https://www.bseindia.com/stock-share-price/ambuja-cements-ltd/ambujacem/500425/,Ambuja Cements Ltd.,79525.09
500426,UTL Industries Limited,Active,X,1.00,INE184E01024,Residential- Commercial Projects,UTLINDS,Equity,https://www.bseindia.com/stock-share-price/utl-industries-limited/utlinds/500426/,UTL Industries Limited,5.90
500429,UNIPHOS ENTERPRISES LTD.,Active,B,2.00,INE037A01022,Trading - Chemicals,UNIPHOS,Equity,https://www.bseindia.com/stock-share-price/uniphos-enterprises-ltd/uniphos/500429/,Uniphos Enterprises Limited.,1020.59
500439,VARDHMAN HOLDINGS LTD.,Active,B,10.00,INE701A01023,Non Banking Financial Company (NBFC),VHL,Equity,https://www.bseindia.com/stock-share-price/vardhman-holdings-ltd/vhl/500439/,Vardhman Holdings Limited,846.40
500440,HINDALCO INDUSTRIES LTD.,Active,A,1.00,INE038A01020,Aluminium,HINDALCO,Equity,https://www.bseindia.com/stock-share-price/hindalco-industries-ltd/hindalco/500440/,Hindalco Industries Ltd.,97550.72
500444,WEST COAST PAPER MILLS LTD.,Active,A,2.00,INE976A01021,Paper & Paper Products,WSTCSTPAPR,Equity,https://www.bseindia.com/stock-share-price/west-coast-paper-mills-ltd/wstcstpapr/500444/,West Coast Paper Mills Limited,3726.81
500449,HINDUSTAN ORGANIC CHEMICALS LTD.,Active,B,10.00,INE048A01011,Commodity Chemicals,HOCL,Equity,https://www.bseindia.com/stock-share-price/hindustan-organic-chemicals-ltd/hocl/500449/,"Hindustan Organic Chemicals Ltd.,",180.16
